sg_partido,sg_ue,icat,cd_municipio_ibge,nome_municipio,uf,cat_vereador
REPUBLICANOS,92401,14.1,1715002,NOVA ROSALANDIA,TO,1. péssimo
PRD,94994,20.83,1715101,NOVO ACORDO,TO,1. péssimo
REPUBLICANOS,94994,14.1,1715101,NOVO ACORDO,TO,1. péssimo
UNIÃO,94994,15.68,1715101,NOVO ACORDO,TO,1. péssimo
REPUBLICANOS,94994,14.1,1715101,NOVO ACORDO,TO,1. péssimo
UNIÃO,94994,15.68,1715101,NOVO ACORDO,TO,1. péssimo
REPUBLICANOS,94994,14.1,1715101,NOVO ACORDO,TO,1. péssimo
PRD,94994,20.83,1715101,NOVO ACORDO,TO,1. péssimo
PSDB,94994,15.21,1715101,NOVO ACORDO,TO,1. péssimo
PSDB,94994,15.21,1715101,NOVO ACORDO,TO,1. péssimo
SOLIDARIEDADE,73148,33.33,1715150,NOVO ALEGRE,TO,2. ruim
PDT,73148,56.75,1715150,NOVO ALEGRE,TO,3. regular
UNIÃO,73148,15.68,1715150,NOVO ALEGRE,TO,1. péssimo
UNIÃO,73148,15.68,1715150,NOVO ALEGRE,TO,1. péssimo
UNIÃO,73148,15.68,1715150,NOVO ALEGRE,TO,1. péssimo
UNIÃO,73148,15.68,1715150,NOVO ALEGRE,TO,1. péssimo
PDT,73148,56.75,1715150,NOVO ALEGRE,TO,3. regular
REPUBLICANOS,73148,14.1,1715150,NOVO ALEGRE,TO,1. péssimo
UNIÃO,73148,15.68,1715150,NOVO ALEGRE,TO,1. péssimo
PV,73172,64.62,1715259,NOVO JARDIM,TO,4. bom
MDB,73172,17.41,1715259,NOVO JARDIM,TO,1. péssimo
PL,73172,7.85,1715259,NOVO JARDIM,TO,1. péssimo
REPUBLICANOS,73172,14.1,1715259,NOVO JARDIM,TO,1. péssimo
PDT,73172,56.75,1715259,NOVO JARDIM,TO,3. regular
PL,73172,7.85,1715259,NOVO JARDIM,TO,1. péssimo
REPUBLICANOS,73172,14.1,1715259,NOVO JARDIM,TO,1. péssimo
PDT,73172,56.75,1715259,NOVO JARDIM,TO,3. regular
MDB,73172,17.41,1715259,NOVO JARDIM,TO,1. péssimo
PP,73466,16.94,1715507,OLIVEIRA DE FATIMA,TO,1. péssimo
PP,73466,16.94,1715507,OLIVEIRA DE FATIMA,TO,1. péssimo
PP,73466,16.94,1715507,OLIVEIRA DE FATIMA,TO,1. péssimo
PDT,73466,56.75,1715507,OLIVEIRA DE FATIMA,TO,3. regular
PP,73466,16.94,1715507,OLIVEIRA DE FATIMA,TO,1. péssimo
PP,73466,16.94,1715507,OLIVEIRA DE FATIMA,TO,1. péssimo
PP,73466,16.94,1715507,OLIVEIRA DE FATIMA,TO,1. péssimo
PP,73466,16.94,1715507,OLIVEIRA DE FATIMA,TO,1. péssimo
PDT,73466,56.75,1715507,OLIVEIRA DE FATIMA,TO,3. regular
MDB,73440,17.41,1721000,PALMAS,TO,1. péssimo
AVANTE,73440,33.86,1721000,PALMAS,TO,2. ruim
PSB,73440,60.65,1721000,PALMAS,TO,4. bom
PODE,73440,20.7,1721000,PALMAS,TO,1. péssimo
PP,73440,16.94,1721000,PALMAS,TO,1. péssimo
SOLIDARIEDADE,73440,33.33,1721000,PALMAS,TO,2. ruim
REPUBLICANOS,73440,14.1,1721000,PALMAS,TO,1. péssimo
PSDB,73440,15.21,1721000,PALMAS,TO,1. péssimo
PL,73440,7.85,1721000,PALMAS,TO,1. péssimo
PL,73440,7.85,1721000,PALMAS,TO,1. péssimo
PL,73440,7.85,1721000,PALMAS,TO,1. péssimo
REPUBLICANOS,73440,14.1,1721000,PALMAS,TO,1. péssimo
PSDB,73440,15.21,1721000,PALMAS,TO,1. péssimo
PL,73440,7.85,1721000,PALMAS,TO,1. péssimo
REPUBLICANOS,73440,14.1,1721000,PALMAS,TO,1. péssimo
PODE,73440,20.7,1721000,PALMAS,TO,1. péssimo
REPUBLICANOS,73440,14.1,1721000,PALMAS,TO,1. péssimo
UNIÃO,73440,15.68,1721000,PALMAS,TO,1. péssimo
PT,73440,73.72,1721000,PALMAS,TO,4. bom
PL,73440,7.85,1721000,PALMAS,TO,1. péssimo
PSDB,73440,15.21,1721000,PALMAS,TO,1. péssimo
PRD,73440,20.83,1721000,PALMAS,TO,1. péssimo
PP,73440,16.94,1721000,PALMAS,TO,1. péssimo
REPUBLICANOS,73083,14.1,1715705,PALMEIRANTE,TO,1. péssimo
PSD,73083,23.02,1715705,PALMEIRANTE,TO,1. péssimo
PDT,73083,56.75,1715705,PALMEIRANTE,TO,3. regular
PRD,73083,20.83,1715705,PALMEIRANTE,TO,1. péssimo
PSD,73083,23.02,1715705,PALMEIRANTE,TO,1. péssimo
REPUBLICANOS,73083,14.1,1715705,PALMEIRANTE,TO,1. péssimo
REPUBLICANOS,73083,14.1,1715705,PALMEIRANTE,TO,1. péssimo
PDT,73083,56.75,1715705,PALMEIRANTE,TO,3. regular
PSDB,73083,15.21,1715705,PALMEIRANTE,TO,1. péssimo
PDT,73040,56.75,1713809,PALMEIRAS DO TOCANTINS,TO,3. regular
MDB,73040,17.41,1713809,PALMEIRAS DO TOCANTINS,TO,1. péssimo
UNIÃO,73040,15.68,1713809,PALMEIRAS DO TOCANTINS,TO,1. péssimo
PDT,73040,56.75,1713809,PALMEIRAS DO TOCANTINS,TO,3. regular
PDT,73040,56.75,1713809,PALMEIRAS DO TOCANTINS,TO,3. regular
UNIÃO,73040,15.68,1713809,PALMEIRAS DO TOCANTINS,TO,1. péssimo
MDB,73040,17.41,1713809,PALMEIRAS DO TOCANTINS,TO,1. péssimo
UNIÃO,73040,15.68,1713809,PALMEIRAS DO TOCANTINS,TO,1. péssimo
UNIÃO,73040,15.68,1713809,PALMEIRAS DO TOCANTINS,TO,1. péssimo
PDT,96490,56.75,1715754,PALMEIROPOLIS,TO,3. regular
REPUBLICANOS,96490,14.1,1715754,PALMEIROPOLIS,TO,1. péssimo
PL,96490,7.85,1715754,PALMEIROPOLIS,TO,1. péssimo
PP,96490,16.94,1715754,PALMEIROPOLIS,TO,1. péssimo
PDT,96490,56.75,1715754,PALMEIROPOLIS,TO,3. regular
REPUBLICANOS,96490,14.1,1715754,PALMEIROPOLIS,TO,1. péssimo
PP,96490,16.94,1715754,PALMEIROPOLIS,TO,1. péssimo
REPUBLICANOS,96490,14.1,1715754,PALMEIROPOLIS,TO,1. péssimo
PP,96490,16.94,1715754,PALMEIROPOLIS,TO,1. péssimo
PP,95192,16.94,1716109,PARAISO DO TOCANTINS,TO,1. péssimo
UNIÃO,95192,15.68,1716109,PARAISO DO TOCANTINS,TO,1. péssimo
MDB,95192,17.41,1716109,PARAISO DO TOCANTINS,TO,1. péssimo
MDB,95192,17.41,1716109,PARAISO DO TOCANTINS,TO,1. péssimo
REPUBLICANOS,95192,14.1,1716109,PARAISO DO TOCANTINS,TO,1. péssimo
PDT,95192,56.75,1716109,PARAISO DO TOCANTINS,TO,3. regular
MDB,95192,17.41,1716109,PARAISO DO TOCANTINS,TO,1. péssimo
AGIR,95192,NA,1716109,PARAISO DO TOCANTINS,TO,NA
PL,95192,7.85,1716109,PARAISO DO TOCANTINS,TO,1. péssimo
REPUBLICANOS,95192,14.1,1716109,PARAISO DO TOCANTINS,TO,1. péssimo
UNIÃO,95192,15.68,1716109,PARAISO DO TOCANTINS,TO,1. péssimo
PSDB,95192,15.21,1716109,PARAISO DO TOCANTINS,TO,1. péssimo
UNIÃO,95192,15.68,1716109,PARAISO DO TOCANTINS,TO,1. péssimo
PSD,95192,23.02,1716109,PARAISO DO TOCANTINS,TO,1. péssimo
MDB,95192,17.41,1716109,PARAISO DO TOCANTINS,TO,1. péssimo
PP,95214,16.94,1716208,PARANA,TO,1. péssimo
PL,95214,7.85,1716208,PARANA,TO,1. péssimo
PL,95214,7.85,1716208,PARANA,TO,1. péssimo
PDT,95214,56.75,1716208,PARANA,TO,3. regular
PSDB,95214,15.21,1716208,PARANA,TO,1. péssimo
PL,95214,7.85,1716208,PARANA,TO,1. péssimo
MDB,95214,17.41,1716208,PARANA,TO,1. péssimo
PDT,95214,56.75,1716208,PARANA,TO,3. regular
PP,95214,16.94,1716208,PARANA,TO,1. péssimo
PP,73261,16.94,1716307,PAU D'ARCO,TO,1. péssimo
PODE,73261,20.7,1716307,PAU D'ARCO,TO,1. péssimo
MDB,73261,17.41,1716307,PAU D'ARCO,TO,1. péssimo
REPUBLICANOS,73261,14.1,1716307,PAU D'ARCO,TO,1. péssimo
PDT,73261,56.75,1716307,PAU D'ARCO,TO,3. regular
MDB,73261,17.41,1716307,PAU D'ARCO,TO,1. péssimo
PDT,73261,56.75,1716307,PAU D'ARCO,TO,3. regular
REPUBLICANOS,73261,14.1,1716307,PAU D'ARCO,TO,1. péssimo
PSD,73261,23.02,1716307,PAU D'ARCO,TO,1. péssimo
PL,95257,7.85,1716505,PEDRO AFONSO,TO,1. péssimo
MDB,95257,17.41,1716505,PEDRO AFONSO,TO,1. péssimo
MDB,95257,17.41,1716505,PEDRO AFONSO,TO,1. péssimo
PDT,95257,56.75,1716505,PEDRO AFONSO,TO,3. regular
PL,95257,7.85,1716505,PEDRO AFONSO,TO,1. péssimo
PL,95257,7.85,1716505,PEDRO AFONSO,TO,1. péssimo
PSD,95257,23.02,1716505,PEDRO AFONSO,TO,1. péssimo
MDB,95257,17.41,1716505,PEDRO AFONSO,TO,1. péssimo
PDT,95257,56.75,1716505,PEDRO AFONSO,TO,3. regular
MDB,95273,17.41,1716604,PEIXE,TO,1. péssimo
PL,95273,7.85,1716604,PEIXE,TO,1. péssimo
PDT,95273,56.75,1716604,PEIXE,TO,3. regular
MDB,95273,17.41,1716604,PEIXE,TO,1. péssimo
REPUBLICANOS,95273,14.1,1716604,PEIXE,TO,1. péssimo
PL,95273,7.85,1716604,PEIXE,TO,1. péssimo
REPUBLICANOS,95273,14.1,1716604,PEIXE,TO,1. péssimo
MDB,95273,17.41,1716604,PEIXE,TO,1. péssimo
PDT,95273,56.75,1716604,PEIXE,TO,3. regular
REPUBLICANOS,92487,14.1,1716653,PEQUIZEIRO,TO,1. péssimo
UNIÃO,92487,15.68,1716653,PEQUIZEIRO,TO,1. péssimo
PL,92487,7.85,1716653,PEQUIZEIRO,TO,1. péssimo
UNIÃO,92487,15.68,1716653,PEQUIZEIRO,TO,1. péssimo
MDB,92487,17.41,1716653,PEQUIZEIRO,TO,1. péssimo
UNIÃO,92487,15.68,1716653,PEQUIZEIRO,TO,1. péssimo
SOLIDARIEDADE,92487,33.33,1716653,PEQUIZEIRO,TO,2. ruim
REPUBLICANOS,92487,14.1,1716653,PEQUIZEIRO,TO,1. péssimo
PT,92487,73.72,1716653,PEQUIZEIRO,TO,4. bom
UNIÃO,95370,15.68,1717008,PINDORAMA DO TOCANTINS,TO,1. péssimo
MDB,95370,17.41,1717008,PINDORAMA DO TOCANTINS,TO,1. péssimo
UNIÃO,95370,15.68,1717008,PINDORAMA DO TOCANTINS,TO,1. péssimo
MDB,95370,17.41,1717008,PINDORAMA DO TOCANTINS,TO,1. péssimo
PP,95370,16.94,1717008,PINDORAMA DO TOCANTINS,TO,1. péssimo
UNIÃO,95370,15.68,1717008,PINDORAMA DO TOCANTINS,TO,1. péssimo
PP,95370,16.94,1717008,PINDORAMA DO TOCANTINS,TO,1. péssimo
PP,95370,16.94,1717008,PINDORAMA DO TOCANTINS,TO,1. péssimo
MDB,95370,17.41,1717008,PINDORAMA DO TOCANTINS,TO,1. péssimo
UNIÃO,73016,15.68,1717206,PIRAQUE,TO,1. péssimo
PDT,73016,56.75,1717206,PIRAQUE,TO,3. regular
PODE,73016,20.7,1717206,PIRAQUE,TO,1. péssimo
PDT,73016,56.75,1717206,PIRAQUE,TO,3. regular
PDT,73016,56.75,1717206,PIRAQUE,TO,3. regular
REPUBLICANOS,73016,14.1,1717206,PIRAQUE,TO,1. péssimo
UNIÃO,73016,15.68,1717206,PIRAQUE,TO,1. péssimo
PDT,73016,56.75,1717206,PIRAQUE,TO,3. regular
REPUBLICANOS,73016,14.1,1717206,PIRAQUE,TO,1. péssimo
REPUBLICANOS,95478,14.1,1717503,PIUM,TO,1. péssimo
PP,95478,16.94,1717503,PIUM,TO,1. péssimo
REPUBLICANOS,95478,14.1,1717503,PIUM,TO,1. péssimo
PSD,95478,23.02,1717503,PIUM,TO,1. péssimo
PSD,95478,23.02,1717503,PIUM,TO,1. péssimo
PP,95478,16.94,1717503,PIUM,TO,1. péssimo
UNIÃO,95478,15.68,1717503,PIUM,TO,1. péssimo
PP,95478,16.94,1717503,PIUM,TO,1. péssimo
UNIÃO,95478,15.68,1717503,PIUM,TO,1. péssimo
MDB,95516,17.41,1717800,PONTE ALTA DO BOM JESUS,TO,1. péssimo
REPUBLICANOS,95516,14.1,1717800,PONTE ALTA DO BOM JESUS,TO,1. péssimo
PP,95516,16.94,1717800,PONTE ALTA DO BOM JESUS,TO,1. péssimo
PDT,95516,56.75,1717800,PONTE ALTA DO BOM JESUS,TO,3. regular
REPUBLICANOS,95516,14.1,1717800,PONTE ALTA DO BOM JESUS,TO,1. péssimo
REPUBLICANOS,95516,14.1,1717800,PONTE ALTA DO BOM JESUS,TO,1. péssimo
REPUBLICANOS,95516,14.1,1717800,PONTE ALTA DO BOM JESUS,TO,1. péssimo
PDT,95516,56.75,1717800,PONTE ALTA DO BOM JESUS,TO,3. regular
PP,95516,16.94,1717800,PONTE ALTA DO BOM JESUS,TO,1. péssimo
REPUBLICANOS,95532,14.1,1717909,PONTE ALTA DO TOCANTINS,TO,1. péssimo
PP,95532,16.94,1717909,PONTE ALTA DO TOCANTINS,TO,1. péssimo
AGIR,95532,NA,1717909,PONTE ALTA DO TOCANTINS,TO,NA
PRD,95532,20.83,1717909,PONTE ALTA DO TOCANTINS,TO,1. péssimo
AGIR,95532,NA,1717909,PONTE ALTA DO TOCANTINS,TO,NA
PL,95532,7.85,1717909,PONTE ALTA DO TOCANTINS,TO,1. péssimo
PRD,95532,20.83,1717909,PONTE ALTA DO TOCANTINS,TO,1. péssimo
PP,95532,16.94,1717909,PONTE ALTA DO TOCANTINS,TO,1. péssimo
REPUBLICANOS,95532,14.1,1717909,PONTE ALTA DO TOCANTINS,TO,1. péssimo
PP,92509,16.94,1718006,PORTO ALEGRE DO TOCANTINS,TO,1. péssimo
PL,92509,7.85,1718006,PORTO ALEGRE DO TOCANTINS,TO,1. péssimo
PDT,92509,56.75,1718006,PORTO ALEGRE DO TOCANTINS,TO,3. regular
PDT,92509,56.75,1718006,PORTO ALEGRE DO TOCANTINS,TO,3. regular
PP,92509,16.94,1718006,PORTO ALEGRE DO TOCANTINS,TO,1. péssimo
PP,92509,16.94,1718006,PORTO ALEGRE DO TOCANTINS,TO,1. péssimo
PDT,92509,56.75,1718006,PORTO ALEGRE DO TOCANTINS,TO,3. regular
MDB,92509,17.41,1718006,PORTO ALEGRE DO TOCANTINS,TO,1. péssimo
PL,92509,7.85,1718006,PORTO ALEGRE DO TOCANTINS,TO,1. péssimo
REPUBLICANOS,95591,14.1,1718204,PORTO NACIONAL,TO,1. péssimo
UNIÃO,95591,15.68,1718204,PORTO NACIONAL,TO,1. péssimo
PSDB,95591,15.21,1718204,PORTO NACIONAL,TO,1. péssimo
MDB,95591,17.41,1718204,PORTO NACIONAL,TO,1. péssimo
UNIÃO,95591,15.68,1718204,PORTO NACIONAL,TO,1. péssimo
PP,95591,16.94,1718204,PORTO NACIONAL,TO,1. péssimo
UNIÃO,95591,15.68,1718204,PORTO NACIONAL,TO,1. péssimo
MDB,95591,17.41,1718204,PORTO NACIONAL,TO,1. péssimo
PSDB,95591,15.21,1718204,PORTO NACIONAL,TO,1. péssimo
PSDB,95591,15.21,1718204,PORTO NACIONAL,TO,1. péssimo
UNIÃO,95591,15.68,1718204,PORTO NACIONAL,TO,1. péssimo
UNIÃO,95591,15.68,1718204,PORTO NACIONAL,TO,1. péssimo
UNIÃO,95591,15.68,1718204,PORTO NACIONAL,TO,1. péssimo
PRD,95591,20.83,1718204,PORTO NACIONAL,TO,1. péssimo
REPUBLICANOS,95591,14.1,1718204,PORTO NACIONAL,TO,1. péssimo
MDB,92525,17.41,1718303,PRAIA NORTE,TO,1. péssimo
PSD,92525,23.02,1718303,PRAIA NORTE,TO,1. péssimo
PSD,92525,23.02,1718303,PRAIA NORTE,TO,1. péssimo
MDB,92525,17.41,1718303,PRAIA NORTE,TO,1. péssimo
PL,92525,7.85,1718303,PRAIA NORTE,TO,1. péssimo
UNIÃO,92525,15.68,1718303,PRAIA NORTE,TO,1. péssimo
UNIÃO,92525,15.68,1718303,PRAIA NORTE,TO,1. péssimo
MDB,92525,17.41,1718303,PRAIA NORTE,TO,1. péssimo
PSD,92525,23.02,1718303,PRAIA NORTE,TO,1. péssimo
AGIR,96296,NA,1718402,PRESIDENTE KENNEDY,TO,NA
REPUBLICANOS,96296,14.1,1718402,PRESIDENTE KENNEDY,TO,1. péssimo
REPUBLICANOS,96296,14.1,1718402,PRESIDENTE KENNEDY,TO,1. péssimo
UNIÃO,96296,15.68,1718402,PRESIDENTE KENNEDY,TO,1. péssimo
PSDB,96296,15.21,1718402,PRESIDENTE KENNEDY,TO,1. péssimo
AGIR,96296,NA,1718402,PRESIDENTE KENNEDY,TO,NA
REPUBLICANOS,96296,14.1,1718402,PRESIDENTE KENNEDY,TO,1. péssimo
AGIR,96296,NA,1718402,PRESIDENTE KENNEDY,TO,NA
REPUBLICANOS,96296,14.1,1718402,PRESIDENTE KENNEDY,TO,1. péssimo
PL,73571,7.85,1718451,PUGMIL,TO,1. péssimo
UNIÃO,73571,15.68,1718451,PUGMIL,TO,1. péssimo
PL,73571,7.85,1718451,PUGMIL,TO,1. péssimo
PL,73571,7.85,1718451,PUGMIL,TO,1. péssimo
UNIÃO,73571,15.68,1718451,PUGMIL,TO,1. péssimo
DC,73571,NA,1718451,PUGMIL,TO,NA
UNIÃO,73571,15.68,1718451,PUGMIL,TO,1. péssimo
DC,73571,NA,1718451,PUGMIL,TO,NA
UNIÃO,73571,15.68,1718451,PUGMIL,TO,1. péssimo
REPUBLICANOS,73229,14.1,1718501,RECURSOLANDIA,TO,1. péssimo
REPUBLICANOS,73229,14.1,1718501,RECURSOLANDIA,TO,1. péssimo
UNIÃO,73229,15.68,1718501,RECURSOLANDIA,TO,1. péssimo
PT,73229,73.72,1718501,RECURSOLANDIA,TO,4. bom
UNIÃO,73229,15.68,1718501,RECURSOLANDIA,TO,1. péssimo
REPUBLICANOS,73229,14.1,1718501,RECURSOLANDIA,TO,1. péssimo
REPUBLICANOS,73229,14.1,1718501,RECURSOLANDIA,TO,1. péssimo
UNIÃO,73229,15.68,1718501,RECURSOLANDIA,TO,1. péssimo
UNIÃO,73229,15.68,1718501,RECURSOLANDIA,TO,1. péssimo
REPUBLICANOS,73024,14.1,1718550,RIACHINHO,TO,1. péssimo
REPUBLICANOS,73024,14.1,1718550,RIACHINHO,TO,1. péssimo
PP,73024,16.94,1718550,RIACHINHO,TO,1. péssimo
UNIÃO,73024,15.68,1718550,RIACHINHO,TO,1. péssimo
REPUBLICANOS,73024,14.1,1718550,RIACHINHO,TO,1. péssimo
UNIÃO,73024,15.68,1718550,RIACHINHO,TO,1. péssimo
UNIÃO,73024,15.68,1718550,RIACHINHO,TO,1. péssimo
REPUBLICANOS,73024,14.1,1718550,RIACHINHO,TO,1. péssimo
UNIÃO,73024,15.68,1718550,RIACHINHO,TO,1. péssimo
PT,73431,73.72,1718659,RIO DA CONCEICAO,TO,4. bom
PV,73431,64.62,1718659,RIO DA CONCEICAO,TO,4. bom
UNIÃO,73431,15.68,1718659,RIO DA CONCEICAO,TO,1. péssimo
PV,73431,64.62,1718659,RIO DA CONCEICAO,TO,4. bom
PT,73431,73.72,1718659,RIO DA CONCEICAO,TO,4. bom
PP,73431,16.94,1718659,RIO DA CONCEICAO,TO,1. péssimo
UNIÃO,73431,15.68,1718659,RIO DA CONCEICAO,TO,1. péssimo
PP,73431,16.94,1718659,RIO DA CONCEICAO,TO,1. péssimo
PV,73431,64.62,1718659,RIO DA CONCEICAO,TO,4. bom
UNIÃO,73415,15.68,1718709,RIO DOS BOIS,TO,1. péssimo
REPUBLICANOS,73415,14.1,1718709,RIO DOS BOIS,TO,1. péssimo
REPUBLICANOS,73415,14.1,1718709,RIO DOS BOIS,TO,1. péssimo
REPUBLICANOS,73415,14.1,1718709,RIO DOS BOIS,TO,1. péssimo
PDT,73415,56.75,1718709,RIO DOS BOIS,TO,3. regular
UNIÃO,73415,15.68,1718709,RIO DOS BOIS,TO,1. péssimo
UNIÃO,73415,15.68,1718709,RIO DOS BOIS,TO,1. péssimo
PDT,73415,56.75,1718709,RIO DOS BOIS,TO,3. regular
REPUBLICANOS,73415,14.1,1718709,RIO DOS BOIS,TO,1. péssimo
UNIÃO,96792,15.68,1718758,RIO SONO,TO,1. péssimo
UNIÃO,96792,15.68,1718758,RIO SONO,TO,1. péssimo
MDB,96792,17.41,1718758,RIO SONO,TO,1. péssimo
UNIÃO,96792,15.68,1718758,RIO SONO,TO,1. péssimo
UNIÃO,96792,15.68,1718758,RIO SONO,TO,1. péssimo
MDB,96792,17.41,1718758,RIO SONO,TO,1. péssimo
MDB,96792,17.41,1718758,RIO SONO,TO,1. péssimo
MDB,96792,17.41,1718758,RIO SONO,TO,1. péssimo
MDB,96792,17.41,1718758,RIO SONO,TO,1. péssimo
PRD,92541,20.83,1718808,SAMPAIO,TO,1. péssimo
REDE,92541,83.33,1718808,SAMPAIO,TO,5. ótimo
REPUBLICANOS,92541,14.1,1718808,SAMPAIO,TO,1. péssimo
PP,92541,16.94,1718808,SAMPAIO,TO,1. péssimo
PP,92541,16.94,1718808,SAMPAIO,TO,1. péssimo
REPUBLICANOS,92541,14.1,1718808,SAMPAIO,TO,1. péssimo
PODE,92541,20.7,1718808,SAMPAIO,TO,1. péssimo
PT,92541,73.72,1718808,SAMPAIO,TO,4. bom
UNIÃO,92541,15.68,1718808,SAMPAIO,TO,1. péssimo
REPUBLICANOS,73156,14.1,1718840,SANDOLANDIA,TO,1. péssimo
UNIÃO,73156,15.68,1718840,SANDOLANDIA,TO,1. péssimo
REPUBLICANOS,73156,14.1,1718840,SANDOLANDIA,TO,1. péssimo
UNIÃO,73156,15.68,1718840,SANDOLANDIA,TO,1. péssimo
REPUBLICANOS,73156,14.1,1718840,SANDOLANDIA,TO,1. péssimo
PP,73156,16.94,1718840,SANDOLANDIA,TO,1. péssimo
PP,73156,16.94,1718840,SANDOLANDIA,TO,1. péssimo
UNIÃO,73156,15.68,1718840,SANDOLANDIA,TO,1. péssimo
UNIÃO,73156,15.68,1718840,SANDOLANDIA,TO,1. péssimo
PL,73350,7.85,1718865,SANTA FE DO ARAGUAIA,TO,1. péssimo
UNIÃO,73350,15.68,1718865,SANTA FE DO ARAGUAIA,TO,1. péssimo
REPUBLICANOS,73350,14.1,1718865,SANTA FE DO ARAGUAIA,TO,1. péssimo
REPUBLICANOS,73350,14.1,1718865,SANTA FE DO ARAGUAIA,TO,1. péssimo
PL,73350,7.85,1718865,SANTA FE DO ARAGUAIA,TO,1. péssimo
PSD,73350,23.02,1718865,SANTA FE DO ARAGUAIA,TO,1. péssimo
UNIÃO,73350,15.68,1718865,SANTA FE DO ARAGUAIA,TO,1. péssimo
PC do B,73350,94.23,1718865,SANTA FE DO ARAGUAIA,TO,5. ótimo
UNIÃO,73350,15.68,1718865,SANTA FE DO ARAGUAIA,TO,1. péssimo
REPUBLICANOS,73130,14.1,1718881,SANTA MARIA DO TOCANTINS,TO,1. péssimo
REPUBLICANOS,73130,14.1,1718881,SANTA MARIA DO TOCANTINS,TO,1. péssimo
PSDB,73130,15.21,1718881,SANTA MARIA DO TOCANTINS,TO,1. péssimo
PSDB,73130,15.21,1718881,SANTA MARIA DO TOCANTINS,TO,1. péssimo
REPUBLICANOS,73130,14.1,1718881,SANTA MARIA DO TOCANTINS,TO,1. péssimo
PSDB,73130,15.21,1718881,SANTA MARIA DO TOCANTINS,TO,1. péssimo
PSDB,73130,15.21,1718881,SANTA MARIA DO TOCANTINS,TO,1. péssimo
REPUBLICANOS,73130,14.1,1718881,SANTA MARIA DO TOCANTINS,TO,1. péssimo
REPUBLICANOS,73130,14.1,1718881,SANTA MARIA DO TOCANTINS,TO,1. péssimo
REPUBLICANOS,73547,14.1,1718899,SANTA RITA DO TOCANTINS,TO,1. péssimo
AGIR,73547,NA,1718899,SANTA RITA DO TOCANTINS,TO,NA
PDT,73547,56.75,1718899,SANTA RITA DO TOCANTINS,TO,3. regular
PDT,73547,56.75,1718899,SANTA RITA DO TOCANTINS,TO,3. regular
UNIÃO,73547,15.68,1718899,SANTA RITA DO TOCANTINS,TO,1. péssimo
REPUBLICANOS,73547,14.1,1718899,SANTA RITA DO TOCANTINS,TO,1. péssimo
PDT,73547,56.75,1718899,SANTA RITA DO TOCANTINS,TO,3. regular
PDT,73547,56.75,1718899,SANTA RITA DO TOCANTINS,TO,3. regular
PDT,73547,56.75,1718899,SANTA RITA DO TOCANTINS,TO,3. regular
MDB,92584,17.41,1718907,SANTA ROSA DO TOCANTINS,TO,1. péssimo
REPUBLICANOS,92584,14.1,1718907,SANTA ROSA DO TOCANTINS,TO,1. péssimo
PP,92584,16.94,1718907,SANTA ROSA DO TOCANTINS,TO,1. péssimo
PP,92584,16.94,1718907,SANTA ROSA DO TOCANTINS,TO,1. péssimo
PP,92584,16.94,1718907,SANTA ROSA DO TOCANTINS,TO,1. péssimo
MDB,92584,17.41,1718907,SANTA ROSA DO TOCANTINS,TO,1. péssimo
REPUBLICANOS,92584,14.1,1718907,SANTA ROSA DO TOCANTINS,TO,1. péssimo
PP,92584,16.94,1718907,SANTA ROSA DO TOCANTINS,TO,1. péssimo
REPUBLICANOS,92584,14.1,1718907,SANTA ROSA DO TOCANTINS,TO,1. péssimo
PRD,92606,20.83,1719004,SANTA TEREZA DO TOCANTINS,TO,1. péssimo
PRD,92606,20.83,1719004,SANTA TEREZA DO TOCANTINS,TO,1. péssimo
PRD,92606,20.83,1719004,SANTA TEREZA DO TOCANTINS,TO,1. péssimo
UNIÃO,92606,15.68,1719004,SANTA TEREZA DO TOCANTINS,TO,1. péssimo
UNIÃO,92606,15.68,1719004,SANTA TEREZA DO TOCANTINS,TO,1. péssimo
UNIÃO,92606,15.68,1719004,SANTA TEREZA DO TOCANTINS,TO,1. péssimo
UNIÃO,92606,15.68,1719004,SANTA TEREZA DO TOCANTINS,TO,1. péssimo
PRD,92606,20.83,1719004,SANTA TEREZA DO TOCANTINS,TO,1. péssimo
PRD,92606,20.83,1719004,SANTA TEREZA DO TOCANTINS,TO,1. péssimo
REPUBLICANOS,73539,14.1,1720002,SANTA TEREZINHA DO TOCANTINS,TO,1. péssimo
UNIÃO,73539,15.68,1720002,SANTA TEREZINHA DO TOCANTINS,TO,1. péssimo
REPUBLICANOS,73539,14.1,1720002,SANTA TEREZINHA DO TOCANTINS,TO,1. péssimo
UNIÃO,73539,15.68,1720002,SANTA TEREZINHA DO TOCANTINS,TO,1. péssimo
REPUBLICANOS,73539,14.1,1720002,SANTA TEREZINHA DO TOCANTINS,TO,1. péssimo
REPUBLICANOS,73539,14.1,1720002,SANTA TEREZINHA DO TOCANTINS,TO,1. péssimo
REPUBLICANOS,73539,14.1,1720002,SANTA TEREZINHA DO TOCANTINS,TO,1. péssimo
REPUBLICANOS,73539,14.1,1720002,SANTA TEREZINHA DO TOCANTINS,TO,1. péssimo
UNIÃO,73539,15.68,1720002,SANTA TEREZINHA DO TOCANTINS,TO,1. péssimo
PT,73288,73.72,1720101,SAO BENTO DO TOCANTINS,TO,4. bom
MDB,73288,17.41,1720101,SAO BENTO DO TOCANTINS,TO,1. péssimo
